Game 1: Player1=2, Player2=2, Winner=0
Game 1890: Player1=5, Player2=3, Winner=1
Game 1891: Player1=2, Player2=3, Winner=2
Game 1892: Player1=2, Player2=1, Winner=1
Game 1893: Player1=4, Player2=1, Winner=1
Game 1894: Player1=5, Player2=5, Winner=0
Game 1895: Player1=1, Player2=4, Winner=2
Game 1896: Player1=6, Player2=1, Winner=1
Game 1897: Player1=4, Player2=4, Winner=0
Game 1898: Player1=4, Player2=2, Winner=1
Game 1899: Player1=6, Player2=1, Winner=1
Game 1900: Player1=6, Player2=3, Winner=1
Game 1901: Player1=1, Player2=6, Winner=2
Game 1902: Player1=2, Player2=2, Winner=0
Game 1903: Player1=1, Player2=2, Winner=2
Game 1904: Player1=6, Player2=2, Winner=1
Game 1905: Player1=6, Player2=2, Winner=1
Game 1906: Player1=4, Player2=4, Winner=0
Game 1907: Player1=1, Player2=4, Winner=2
Game 1908: Player1=1, Player2=5, Winner=2
Game 1909: Player1=1, Player2=4, Winner=2
Game 1910: Player1=5, Player2=2, Winner=1
Game 1911: Player1=2, Player2=2, Winner=0
Game 1912: Player1=1, Player2=5, Winner=2
Game 1913: Player1=5, Player2=5, Winner=0
Game 1914: Player1=3, Player2=1, Winner=1
Game 1915: Player1=6, Player2=3, Winner=1
Game 1916: Player1=2, Player2=4, Winner=2
Game 1917: Player1=2, Player2=1, Winner=1
Game 1918: Player1=6, Player2=4, Winner=1
Game 1919: Player1=1, Player2=4, Winner=2
Game 1920: Player1=6, Player2=4, Winner=1
Game 1921: Player1=4, Player2=3, Winner=1
Game 1922: Player1=1, Player2=1, Winner=0
Game 1923: Player1=4, Player2=1, Winner=1
Game 1924: Player1=2, Player2=2, Winner=0
Game 1925: Player1=2, Player2=1, Winner=1
Game 1926: Player1=3, Player2=1, Winner=1
Game 1927: Player1=3, Player2=6, Winner=2
Game 1928: Player1=3, Player2=6, Winner=2
Game 1929: Player1=1, Player2=5, Winner=2
Game 1930: Player1=6, Player2=5, Winner=1
Game 1931: Player1=1, Player2=6, Winner=2
Game 1932: Player1=4, Player2=2, Winner=1
Game 1933: Player1=3, Player2=4, Winner=2
Game 1934: Player1=2, Player2=2, Winner=0
Game 1935: Player1=4, Player2=5, Winner=2
Game 1936: Player1=2, Player2=1, Winner=1
Game 1937: Player1=2, Player2=3, Winner=2
Game 1938: Player1=3, Player2=2, Winner=1
Game 1939: Player1=3, Player2=6, Winner=2
Game 1940: Player1=5, Player2=6, Winner=2
Game 1941: Player1=4, Player2=5, Winner=2
Game 1942: Player1=1, Player2=6, Winner=2
Game 1943: Player1=1, Player2=1, Winner=0
Game 1944: Player1=6, Player2=3, Winner=1
Game 1945: Player1=4, Player2=3, Winner=1
Game 1946: Player1=5, Player2=1, Winner=1
Game 1947: Player1=6, Player2=6, Winner=0
Game 1948: Player1=4, Player2=3, Winner=1
Game 1949: Player1=5, Player2=3, Winner=1
Game 1950: Player1=1, Player2=1, Winner=0
Game 1951: Player1=3, Player2=3, Winner=0
Game 1952: Player1=6, Player2=1, Winner=1
Game 1953: Player1=4, Player2=5, Winner=2
Game 1954: Player1=3, Player2=1, Winner=1
Game 1955: Player1=2, Player2=2, Winner=0
Game 1956: Player1=4, Player2=3, Winner=1
Game 1957: Player1=6, Player2=6, Winner=0
Game 1958: Player1=3, Player2=1, Winner=1
Game 1959: Player1=3, Player2=2, Winner=1
Game 1960: Player1=1, Player2=6, Winner=2
Game 1961: Player1=2, Player2=4, Winner=2
Game 1962: Player1=6, Player2=2, Winner=1
Game 1963: Player1=2, Player2=4, Winner=2
Game 1964: Player1=6, Player2=6, Winner=0
Game 1965: Player1=5, Player2=2, Winner=1
Game 1966: Player1=4, Player2=3, Winner=1
Game 1967: Player1=4, Player2=6, Winner=2
Game 1968: Player1=5, Player2=2, Winner=1
Game 1969: Player1=4, Player2=1, Winner=1
Game 1970: Player1=4, Player2=3, Winner=1
Game 1971: Player1=2, Player2=3, Winner=2
Game 1972: Player1=4, Player2=5, Winner=2
Game 1973: Player1=6, Player2=6, Winner=0
Game 1974: Player1=3, Player2=2, Winner=1
Game 1975: Player1=1, Player2=3, Winner=2
Game 1976: Player1=1, Player2=3, Winner=2
Game 1977: Player1=6, Player2=2, Winner=1
Game 1978: Player1=3, Player2=6, Winner=2
Game 1979: Player1=3, Player2=1, Winner=1
Game 1980: Player1=1, Player2=1, Winner=0
Game 1981: Player1=4, Player2=6, Winner=2
Game 1982: Player1=5, Player2=1, Winner=1
Game 1983: Player1=5, Player2=2, Winner=1
Game 1984: Player1=3, Player2=4, Winner=2
Game 1985: Player1=2, Player2=1, Winner=1
Game 1986: Player1=4, Player2=2, Winner=1
Game 1987: Player1=5, Player2=6, Winner=2
Game 1988: Player1=5, Player2=2, Winner=1
Game 1989: Player1=3, Player2=1, Winner=1
Game 1990: Player1=1, Player2=4, Winner=2
Game 1991: Player1=6, Player2=2, Winner=1
Game 1992: Player1=2, Player2=1, Winner=1
Game 1993: Player1=1, Player2=5, Winner=2
Game 1994: Player1=1, Player2=1, Winner=0
Game 1995: Player1=4, Player2=3, Winner=1
Game 1996: Player1=5, Player2=6, Winner=2
Game 1997: Player1=2, Player2=3, Winner=2
Game 1998: Player1=3, Player2=1, Winner=1
Game 1999: Player1=3, Player2=3, Winner=0
Game 2000: Player1=4, Player2=1, Winner=1
Game 2001: Player1=6, Player2=1, Winner=1
Game 2002: Player1=5, Player2=1, Winner=1
Game 2003: Player1=6, Player2=2, Winner=1
Game 2004: Player1=6, Player2=2, Winner=1
Game 2005: Player1=1, Player2=2, Winner=2
Game 2006: Player1=4, Player2=1, Winner=1
Game 2007: Player1=3, Player2=6, Winner=2
Game 2008: Player1=6, Player2=4, Winner=1
Game 2009: Player1=5, Player2=6, Winner=2
Game 2010: Player1=5, Player2=5, Winner=0
Game 2011: Player1=1, Player2=3, Winner=2
Game 2012: Player1=2, Player2=6, Winner=2
Game 2013: Player1=4, Player2=3, Winner=1
Game 2014: Player1=5, Player2=3, Winner=1
Game 2015: Player1=1, Player2=5, Winner=2
Game 2016: Player1=2, Player2=3, Winner=2
Game 2017: Player1=5, Player2=4, Winner=1
Game 2018: Player1=6, Player2=5, Winner=1
Game 2019: Player1=2, Player2=2, Winner=0
Game 2020: Player1=4, Player2=4, Winner=0
Game 2021: Player1=6, Player2=4, Winner=1
Game 2022: Player1=2, Player2=1, Winner=1
Game 2023: Player1=4, Player2=2, Winner=1
Game 2024: Player1=6, Player2=5, Winner=1
Game 2025: Player1=1, Player2=5, Winner=2
Game 2026: Player1=5, Player2=1, Winner=1
Game 2027: Player1=5, Player2=5, Winner=0
Game 2028: Player1=5, Player2=2, Winner=1
Game 2029: Player1=5, Player2=1, Winner=1
Game 2030: Player1=6, Player2=1, Winner=1
Game 2031: Player1=5, Player2=6, Winner=2
Game 2032: Player1=3, Player2=3, Winner=0
Game 2033: Player1=1, Player2=2, Winner=2
Game 2034: Player1=1, Player2=3, Winner=2
Game 2035: Player1=2, Player2=3, Winner=2
Game 2036: Player1=6, Player2=2, Winner=1
Game 2037: Player1=5, Player2=5, Winner=0
Game 2038: Player1=3, Player2=3, Winner=0
Game 2039: Player1=4, Player2=2, Winner=1
Game 2040: Player1=2, Player2=1, Winner=1
Game 2041: Player1=6, Player2=5, Winner=1
Game 2042: Player1=4, Player2=4, Winner=0
Game 2043: Player1=1, Player2=4, Winner=2
Game 2044: Player1=6, Player2=4, Winner=1
Game 2045: Player1=5, Player2=3, Winner=1
Game 2046: Player1=4, Player2=1, Winner=1
Game 2047: Player1=1, Player2=4, Winner=2
Game 2048: Player1=5, Player2=1, Winner=1
Game 2049: Player1=1, Player2=6, Winner=2
Game 2050: Player1=1, Player2=4, Winner=2
Game 2051: Player1=3, Player2=1, Winner=1
Game 2052: Player1=5, Player2=3, Winner=1
Game 2053: Player1=6, Player2=1, Winner=1
Game 2054: Player1=2, Player2=1, Winner=1
Game 2055: Player1=3, Player2=5, Winner=2
Game 2056: Player1=4, Player2=2, Winner=1
Game 2057: Player1=1, Player2=6, Winner=2
Game 2058: Player1=6, Player2=2, Winner=1
Game 2059: Player1=6, Player2=3, Winner=1
Game 2060: Player1=3, Player2=5, Winner=2
Game 2061: Player1=3, Player2=3, Winner=0
Game 2062: Player1=5, Player2=4, Winner=1
Game 2063: Player1=2, Player2=6, Winner=2
Game 2064: Player1=3, Player2=3, Winner=0
Game 2065: Player1=1, Player2=2, Winner=2
Game 2066: Player1=1, Player2=2, Winner=2
Game 2067: Player1=4, Player2=5, Winner=2
Game 2068: Player1=2, Player2=6, Winner=2
Game 2069: Player1=3, Player2=5, Winner=2
Game 2070: Player1=6, Player2=5, Winner=1
Game 2071: Player1=6, Player2=1, Winner=1
Game 2072: Player1=6, Player2=1, Winner=1
Game 2073: Player1=6, Player2=2, Winner=1
Game 2074: Player1=2, Player2=3, Winner=2
Game 2075: Player1=4, Player2=4, Winner=0
Game 2076: Player1=2, Player2=3, Winner=2
Game 2077: Player1=1, Player2=4, Winner=2
Game 2078: Player1=2, Player2=5, Winner=2
Game 2079: Player1=4, Player2=6, Winner=2
Game 2080: Player1=2, Player2=2, Winner=0
Game 2081: Player1=3, Player2=2, Winner=1
Game 2082: Player1=1, Player2=4, Winner=2
Game 2083: Player1=2, Player2=4, Winner=2
Game 2084: Player1=4, Player2=5, Winner=2
Game 2085: Player1=2, Player2=1, Winner=1
Game 2086: Player1=3, Player2=6, Winner=2
Game 2087: Player1=2, Player2=4, Winner=2
Game 2088: Player1=6, Player2=4, Winner=1
Game 2089: Player1=5, Player2=2, Winner=1
Game 2090: Player1=4, Player2=1, Winner=1
Game 2091: Player1=5, Player2=5, Winner=0
Game 2092: Player1=5, Player2=4, Winner=1
Game 2093: Player1=3, Player2=3, Winner=0
Game 2094: Player1=1, Player2=1, Winner=0
Game 2095: Player1=6, Player2=2, Winner=1
Game 2096: Player1=1, Player2=2, Winner=2
Game 2097: Player1=4, Player2=6, Winner=2
Game 2098: Player1=5, Player2=3, Winner=1
Game 2099: Player1=5, Player2=5, Winner=0
Game 2100: Player1=1, Player2=4, Winner=2
Game 2101: Player1=4, Player2=3, Winner=1
Game 2102: Player1=3, Player2=6, Winner=2
Game 2103: Player1=2, Player2=3, Winner=2
Game 2104: Player1=6, Player2=5, Winner=1
Game 2105: Player1=4, Player2=1, Winner=1
Game 2106: Player1=4, Player2=1, Winner=1
Game 2107: Player1=4, Player2=3, Winner=1
Game 2108: Player1=1, Player2=6, Winner=2
Game 2109: Player1=2, Player2=5, Winner=2
Game 2110: Player1=2, Player2=3, Winner=2
Game 2111: Player1=5, Player2=2, Winner=1
Game 2112: Player1=1, Player2=2, Winner=2
Game 2113: Player1=6, Player2=6, Winner=0
Game 2114: Player1=5, Player2=2, Winner=1
Game 2115: Player1=4, Player2=6, Winner=2
Game 2116: Player1=3, Player2=6, Winner=2
Game 2117: Player1=4, Player2=6, Winner=2
Game 2118: Player1=5, Player2=2, Winner=1
Game 2119: Player1=5, Player2=5, Winner=0
Game 2120: Player1=4, Player2=3, Winner=1
Game 2121: Player1=2, Player2=5, Winner=2
Game 2122: Player1=6, Player2=5, Winner=1
Game 2123: Player1=2, Player2=4, Winner=2
Game 2124: Player1=1, Player2=2, Winner=2
Game 2125: Player1=5, Player2=6, Winner=2
Game 2126: Player1=5, Player2=6, Winner=2
Game 2127: Player1=4, Player2=3, Winner=1
Game 2128: Player1=2, Player2=6, Winner=2
Game 2129: Player1=6, Player2=1, Winner=1
Game 2130: Player1=3, Player2=4, Winner=2
Game 2131: Player1=1, Player2=5, Winner=2
Game 2132: Player1=1, Player2=3, Winner=2
Game 2133: Player1=1, Player2=1, Winner=0
Game 2134: Player1=1, Player2=3, Winner=2
Game 2135: Player1=4, Player2=1, Winner=1
Game 2136: Player1=3, Player2=3, Winner=0
Game 2137: Player1=6, Player2=3, Winner=1
Game 2138: Player1=2, Player2=6, Winner=2
Game 2139: Player1=3, Player2=4, Winner=2
Game 2140: Player1=1, Player2=5, Winner=2
Game 2141: Player1=4, Player2=3, Winner=1
Game 2142: Player1=1, Player2=3, Winner=2
Game 2143: Player1=6, Player2=6, Winner=0
Game 2144: Player1=2, Player2=2, Winner=0
Game 2145: Player1=3, Player2=6, Winner=2
Game 2146: Player1=4, Player2=6, Winner=2
Game 2147: Player1=2, Player2=6, Winner=2
Game 2148: Player1=6, Player2=2, Winner=1
Game 2149: Player1=6, Player2=3, Winner=1
Game 2150: Player1=4, Player2=1, Winner=1
Game 2151: Player1=2, Player2=5, Winner=2
Game 2152: Player1=6, Player2=3, Winner=1
Game 2153: Player1=1, Player2=5, Winner=2
Game 2154: Player1=6, Player2=6, Winner=0
Game 2155: Player1=5, Player2=3, Winner=1
Game 2156: Player1=4, Player2=3, Winner=1
Game 2157: Player1=5, Player2=2, Winner=1
Game 2158: Player1=1, Player2=4, Winner=2
Game 2159: Player1=6, Player2=2, Winner=1
Game 2160: Player1=3, Player2=3, Winner=0
Game 2161: Player1=4, Player2=6, Winner=2
Game 2162: Player1=4, Player2=5, Winner=2
Game 2163: Player1=1, Player2=2, Winner=2
Game 2164: Player1=2, Player2=5, Winner=2
Game 2165: Player1=1, Player2=5, Winner=2
Game 2166: Player1=4, Player2=4, Winner=0
Game 2167: Player1=4, Player2=2, Winner=1
Game 2168: Player1=4, Player2=1, Winner=1
Game 2169: Player1=6, Player2=3, Winner=1
Game 2170: Player1=5, Player2=6, Winner=2
Game 2171: Player1=3, Player2=6, Winner=2
Game 2172: Player1=2, Player2=3, Winner=2
Game 2173: Player1=3, Player2=2, Winner=1
Game 2174: Player1=4, Player2=3, Winner=1
Game 2175: Player1=4, Player2=6, Winner=2
Game 2176: Player1=1, Player2=1, Winner=0
Game 2177: Player1=2, Player2=4, Winner=2
Game 2178: Player1=5, Player2=3, Winner=1
Game 2179: Player1=1, Player2=4, Winner=2
Game 2180: Player1=3, Player2=4, Winner=2
Game 2181: Player1=3, Player2=3, Winner=0
Game 2182: Player1=4, Player2=5, Winner=2
Game 2183: Player1=4, Player2=3, Winner=1
Game 2184: Player1=4, Player2=1, Winner=1
Game 2185: Player1=6, Player2=1, Winner=1
Game 2186: Player1=6, Player2=1, Winner=1
Game 2187: Player1=3, Player2=4, Winner=2
Game 2188: Player1=6, Player2=1, Winner=1
Game 2189: Player1=4, Player2=1, Winner=1
Game 2190: Player1=6, Player2=3, Winner=1
Game 2191: Player1=1, Player2=3, Winner=2
Game 2192: Player1=4, Player2=5, Winner=2
Game 2193: Player1=5, Player2=1, Winner=1
Game 2194: Player1=2, Player2=4, Winner=2
Game 2195: Player1=1, Player2=5, Winner=2
Game 2196: Player1=3, Player2=1, Winner=1
Game 2197: Player1=3, Player2=2, Winner=1
Game 2198: Player1=3, Player2=1, Winner=1
Game 2199: Player1=3, Player2=5, Winner=2
Game 2200: Player1=3, Player2=4, Winner=2
Game 2201: Player1=2, Player2=6, Winner=2
Game 2202: Player1=6, Player2=1, Winner=1
Game 2203: Player1=6, Player2=2, Winner=1
Game 2204: Player1=6, Player2=6, Winner=0
Game 2205: Player1=6, Player2=1, Winner=1
Game 2206: Player1=6, Player2=1, Winner=1
Game 2207: Player1=5, Player2=4, Winner=1
Game 2208: Player1=1, Player2=3, Winner=2
Game 2209: Player1=5, Player2=3, Winner=1
Game 2210: Player1=6, Player2=4, Winner=1
Game 2211: Player1=2, Player2=6, Winner=2
Game 2212: Player1=5, Player2=5, Winner=0
Game 2213: Player1=1, Player2=6, Winner=2
Game 2214: Player1=2, Player2=6, Winner=2
Game 2215: Player1=4, Player2=4, Winner=0
Game 2216: Player1=1, Player2=2, Winner=2
Game 2217: Player1=2, Player2=1, Winner=1
Game 2218: Player1=5, Player2=4, Winner=1
Game 2219: Player1=2, Player2=1, Winner=1
Game 2220: Player1=4, Player2=4, Winner=0
Game 2221: Player1=1, Player2=1, Winner=0
Game 2222: Player1=6, Player2=6, Winner=0
Game 2223: Player1=4, Player2=3, Winner=1
Game 2224: Player1=6, Player2=4, Winner=1
Game 2225: Player1=4, Player2=3, Winner=1
Game 2226: Player1=6, Player2=6, Winner=0
Game 2227: Player1=3, Player2=6, Winner=2
Game 2228: Player1=4, Player2=5, Winner=2
Game 2229: Player1=4, Player2=3, Winner=1
Game 2230: Player1=3, Player2=6, Winner=2
Game 2231: Player1=4, Player2=2, Winner=1
Game 2232: Player1=6, Player2=2, Winner=1
Game 2233: Player1=1, Player2=2, Winner=2
Game 2234: Player1=1, Player2=4, Winner=2
Game 2235: Player1=4, Player2=5, Winner=2
Game 2236: Player1=1, Player2=4, Winner=2
Game 2237: Player1=2, Player2=5, Winner=2
Game 2238: Player1=2, Player2=6, Winner=2
Game 2239: Player1=6, Player2=3, Winner=1
Game 2240: Player1=5, Player2=1, Winner=1
Game 2241: Player1=4, Player2=2, Winner=1
Game 2242: Player1=6, Player2=5, Winner=1
Game 2243: Player1=2, Player2=3, Winner=2
Game 2244: Player1=4, Player2=4, Winner=0
Game 2245: Player1=5, Player2=6, Winner=2
Game 2246: Player1=4, Player2=1, Winner=1
Game 2247: Player1=3, Player2=2, Winner=1
Game 2248: Player1=3, Player2=4, Winner=2
Game 2249: Player1=1, Player2=6, Winner=2
Game 2250: Player1=5, Player2=3, Winner=1
Game 2251: Player1=2, Player2=4, Winner=2
Game 2252: Player1=3, Player2=2, Winner=1
Game 2253: Player1=4, Player2=4, Winner=0
Game 2254: Player1=6, Player2=3, Winner=1
Game 2255: Player1=3, Player2=3, Winner=0
Game 2256: Player1=6, Player2=6, Winner=0
Game 2257: Player1=6, Player2=5, Winner=1
Game 2258: Player1=6, Player2=4, Winner=1
Game 2259: Player1=5, Player2=1, Winner=1
Game 2260: Player1=6, Player2=1, Winner=1
Game 2261: Player1=3, Player2=4, Winner=2
Game 2262: Player1=6, Player2=2, Winner=1
Game 2263: Player1=3, Player2=3, Winner=0
Game 2264: Player1=5, Player2=5, Winner=0
Game 2265: Player1=1, Player2=2, Winner=2
Game 2266: Player1=6, Player2=1, Winner=1
Game 2267: Player1=6, Player2=4, Winner=1
Game 2268: Player1=1, Player2=6, Winner=2
Game 2269: Player1=5, Player2=6, Winner=2
Game 2270: Player1=2, Player2=1, Winner=1
Game 2271: Player1=1, Player2=2, Winner=2
Game 2272: Player1=5, Player2=2, Winner=1
Game 2273: Player1=6, Player2=5, Winner=1
Game 2274: Player1=3, Player2=5, Winner=2
Game 2275: Player1=4, Player2=6, Winner=2
Game 2276: Player1=4, Player2=1, Winner=1
Game 2277: Player1=2, Player2=1, Winner=1
Game 2278: Player1=1, Player2=4, Winner=2
Game 2279: Player1=4, Player2=5, Winner=2
Game 2280: Player1=3, Player2=6, Winner=2
Game 2281: Player1=5, Player2=5, Winner=0
Game 2282: Player1=5, Player2=6, Winner=2
Game 2283: Player1=3, Player2=6, Winner=2
Game 2284: Player1=5, Player2=4, Winner=1
Game 2285: Player1=6, Player2=4, Winner=1
Game 2286: Player1=6, Player2=4, Winner=1
Game 2287: Player1=4, Player2=5, Winner=2
Game 2288: Player1=3, Player2=4, Winner=2
Game 2289: Player1=2, Player2=3, Winner=2
Game 2290: Player1=4, Player2=5, Winner=2
Game 2291: Player1=2, Player2=5, Winner=2
Game 2292: Player1=5, Player2=1, Winner=1
Game 2293: Player1=3, Player2=1, Winner=1
Game 2294: Player1=6, Player2=1, Winner=1
Game 2295: Player1=1, Player2=4, Winner=2
Game 2296: Player1=4, Player2=6, Winner=2
Game 2297: Player1=4, Player2=4, Winner=0
Game 2298: Player1=4, Player2=1, Winner=1
Game 2299: Player1=4, Player2=4, Winner=0
Game 2300: Player1=2, Player2=3, Winner=2
Game 2301: Player1=2, Player2=1, Winner=1
Game 2302: Player1=1, Player2=5, Winner=2
Game 2303: Player1=3, Player2=1, Winner=1
Game 2304: Player1=2, Player2=3, Winner=2
Game 2305: Player1=4, Player2=1, Winner=1
Game 2306: Player1=5, Player2=1, Winner=1
Game 2307: Player1=2, Player2=4, Winner=2
Game 2308: Player1=6, Player2=6, Winner=0
Game 2309: Player1=6, Player2=1, Winner=1
Game 2310: Player1=3, Player2=5, Winner=2
Game 2311: Player1=5, Player2=6, Winner=2
Game 2312: Player1=1, Player2=6, Winner=2
Game 2313: Player1=1, Player2=6, Winner=2
Game 2314: Player1=2, Player2=6, Winner=2
Game 2315: Player1=3, Player2=4, Winner=2
Game 2316: Player1=2, Player2=3, Winner=2
Game 2317: Player1=3, Player2=1, Winner=1
Game 2318: Player1=1, Player2=2, Winner=2
Game 2319: Player1=1, Player2=2, Winner=2
Game 2320: Player1=2, Player2=2, Winner=0
Game 2321: Player1=5, Player2=4, Winner=1
Game 2322: Player1=3, Player2=6, Winner=2
Game 2323: Player1=5, Player2=1, Winner=1
Game 2324: Player1=4, Player2=2, Winner=1
Game 2325: Player1=2, Player2=1, Winner=1
Game 2326: Player1=3, Player2=1, Winner=1
Game 2327: Player1=2, Player2=6, Winner=2
Game 2328: Player1=5, Player2=2, Winner=1
Game 2329: Player1=6, Player2=6, Winner=0
Game 2330: Player1=5, Player2=1, Winner=1
Game 2331: Player1=3, Player2=5, Winner=2
Game 2332: Player1=5, Player2=6, Winner=2
Game 2333: Player1=3, Player2=3, Winner=0
Game 2334: Player1=4, Player2=4, Winner=0
Game 2335: Player1=1, Player2=2, Winner=2
Game 2336: Player1=4, Player2=5, Winner=2
Game 2337: Player1=2, Player2=4, Winner=2
Game 2338: Player1=3, Player2=3, Winner=0
Game 2339: Player1=2, Player2=4, Winner=2
Game 2340: Player1=3, Player2=5, Winner=2
Game 2341: Player1=6, Player2=4, Winner=1
Game 2342: Player1=6, Player2=1, Winner=1
Game 2343: Player1=3, Player2=5, Winner=2
Game 2344: Player1=1, Player2=3, Winner=2
Game 2345: Player1=3, Player2=1, Winner=1
Game 2346: Player1=3, Player2=1, Winner=1
Game 2347: Player1=6, Player2=6, Winner=0
Game 2348: Player1=3, Player2=2, Winner=1
Game 2349: Player1=6, Player2=3, Winner=1
Game 2350: Player1=2, Player2=1, Winner=1
Game 2351: Player1=1, Player2=1, Winner=0
Game 2352: Player1=6, Player2=6, Winner=0
Game 2353: Player1=5, Player2=6, Winner=2
Game 2354: Player1=2, Player2=1, Winner=1
Game 2355: Player1=1, Player2=2, Winner=2
Game 2356: Player1=6, Player2=4, Winner=1
Game 2357: Player1=1, Player2=3, Winner=2
Game 2358: Player1=1, Player2=4, Winner=2
Game 2359: Player1=3, Player2=4, Winner=2
Game 2360: Player1=5, Player2=3, Winner=1
Game 2361: Player1=3, Player2=4, Winner=2
Game 2362: Player1=4, Player2=1, Winner=1
Game 2363: Player1=6, Player2=2, Winner=1
Game 2364: Player1=5, Player2=6, Winner=2
Game 2365: Player1=4, Player2=3, Winner=1
Game 2366: Player1=3, Player2=4, Winner=2
Game 2367: Player1=6, Player2=6, Winner=0
Game 2368: Player1=6, Player2=6, Winner=0
Game 2369: Player1=3, Player2=2, Winner=1
Game 2370: Player1=3, Player2=5, Winner=2
Game 2371: Player1=6, Player2=5, Winner=1
Game 2372: Player1=3, Player2=3, Winner=0
Game 2373: Player1=3, Player2=6, Winner=2
Game 2374: Player1=2, Player2=5, Winner=2
Game 2375: Player1=2, Player2=3, Winner=2
Game 2376: Player1=1, Player2=3, Winner=2
Game 2377: Player1=4, Player2=1, Winner=1
Game 2378: Player1=5, Player2=1, Winner=1
Game 2379: Player1=1, Player2=6, Winner=2
